,timestamp,pressure,flow
180,2024-12-24T14:11:59.000Z,0.314,0.0
181,2024-12-24T14:12:00.000Z,0.315,0.0
182,2024-12-24T14:12:01.000Z,0.316,0.0
183,2024-12-24T14:12:02.000Z,0.317,0.0
184,2024-12-24T14:12:03.000Z,0.318,0.0
185,2024-12-24T14:12:04.000Z,0.313,0.0
186,2024-12-24T14:12:05.000Z,0.318,0.0
187,2024-12-24T14:12:06.000Z,0.318,0.0
188,2024-12-24T14:12:07.000Z,0.319,0.0
189,2024-12-24T14:12:08.000Z,0.319,0.0
190,2024-12-24T14:12:09.000Z,0.319,0.0
191,2024-12-24T14:12:10.000Z,0.319,0.0
192,2024-12-24T14:12:11.000Z,0.318,0.0
193,2024-12-24T14:12:12.000Z,0.308,0.0
194,2024-12-24T14:12:13.000Z,0.306,0.0
195,2024-12-24T14:12:14.000Z,0.311,0.0
196,2024-12-24T14:12:15.000Z,0.314,0.0
197,2024-12-24T14:12:16.000Z,0.313,0.0
198,2024-12-24T14:12:17.000Z,0.315,0.0
199,2024-12-24T14:12:18.000Z,0.313,0.0
200,2024-12-24T14:12:19.000Z,0.313,0.0
201,2024-12-24T14:12:20.000Z,0.313,0.0
202,2024-12-24T14:12:21.000Z,0.315,0.0
203,2024-12-24T14:12:22.000Z,0.315,0.0
204,2024-12-24T14:12:23.000Z,0.313,0.0
205,2024-12-24T14:12:24.000Z,0.189,0.0
206,2024-12-24T14:12:25.000Z,0.065,0.0
207,2024-12-24T14:12:26.000Z,0.033,0.0
208,2024-12-24T14:12:27.000Z,0.017,0.0
209,2024-12-24T14:12:28.000Z,0.017,0.0
210,2024-12-24T14:12:29.000Z,0.017,0.0
211,2024-12-24T14:12:30.000Z,0.017,0.0
212,2024-12-24T14:12:31.000Z,0.017,0.0
213,2024-12-24T14:12:32.000Z,0.017,0.0
214,2024-12-24T14:12:33.000Z,0.017,0.0
215,2024-12-24T14:12:34.000Z,0.017,0.0
216,2024-12-24T14:12:35.000Z,0.017,0.0
217,2024-12-24T14:12:36.000Z,0.017,0.0
218,2024-12-24T14:12:37.000Z,0.017,0.0
219,2024-12-24T14:12:38.000Z,0.017,0.0
